"location_id","sum"
1,969
2,16
3,33
4,48319
5,5
6,54
7,31438
8,203
9,46
10,3146
11,102
12,6043
13,155277
14,774
15,29
16,48
17,5468
18,218
19,58
20,159
21,95
22,203
23,24
24,49910
25,17885
26,259
27,2
28,979
29,151
30,4
31,61
32,78
33,18561
34,594
35,255
36,2722
37,5326
38,52
39,263
40,11092
41,65416
42,31525
43,209031
44,3
45,35793
46,5
47,259
48,536006
49,7136
50,174639
51,102
52,10722
53,128
54,922
55,208
56,582
57,43
58,11
59,4
60,136
61,4030
62,752
63,515
64,49
65,22848
66,6816
67,151
68,383346
69,911
70,2249
71,244
72,207
73,43
74,67077
75,113903
76,477
77,95
78,227
79,519658
80,9856
81,74
82,4861
83,2285
84,3
85,385
86,17
87,126552
88,66458
89,1629
90,310824
91,224
92,765
93,1787
94,122
95,2330
96,56
97,18627
98,55
100,330082
101,35
102,156
105,14
106,3246
107,404522
108,80
109,9
111,29
112,10239
113,277567
114,239707
115,16
116,21129
117,16
118,6
119,502
120,105
121,125
122,30
123,371
124,211
125,101837
126,228
127,1868
128,102
129,10144
130,1266
131,118
132,395800
133,973
134,924
135,245
136,249
137,217110
138,412287
139,18
140,279741
141,372235
142,471060
143,181226
144,188909
145,20644
146,18152
147,153
148,244653
149,110
150,55
151,142007
152,18356
153,218
154,58
155,71
156,12
157,741
158,194306
159,1250
160,284
161,613319
162,550255
163,443867
164,408051
165,304
166,90676
167,558
168,3541
169,403
170,535573
171,104
172,15
173,606
174,177
175,83
176,5
177,440
178,157
179,10977
180,104
181,22917
182,287
183,27
184,6
185,105
186,566085
187,2
188,2219
189,5440
190,819
191,85
192,172
193,8554
194,790
195,940
196,1323
197,505
198,747
199,19
200,124
201,23
202,742
203,66
204,31
205,67
206,12
207,919
208,148
209,33166
210,129
211,137304
212,321
213,299
214,13
215,1014
216,996
217,1997
218,97
219,784
220,350
221,17
222,27
223,10996
224,47919
225,2061
226,33153
227,171
228,1690
229,314549
230,596392
231,309496
232,34670
233,222436
234,554609
235,478
236,564415
237,607769
238,303760
239,427722
240,36
241,218
242,313
243,3800
244,19193
245,3
246,231168
247,3063
248,140
249,354563
250,249
251,112
252,88
253,17
254,117
255,22927
256,20129
257,627
258,241
259,133
260,11657
261,92978
262,191138
263,291920
264,256200
265,7099
