"location_id","sum"
1,1040
2,19
3,33
4,38293
6,54
7,27471
8,216
9,49
10,3656
11,91
12,9619
13,161662
14,1400
15,31
16,82
17,4800
18,164
19,194
20,126
21,48
22,226
23,43
24,47570
25,17653
26,399
27,2
28,1087
29,92
30,6
31,124
32,53
33,19837
34,632
35,112
36,2472
37,4590
38,61
39,311
40,10130
41,57830
42,26447
43,239149
44,9
45,35488
46,14
47,203
48,491781
49,6314
50,151678
51,47
52,10475
53,68
54,1003
55,109
56,509
57,51
58,6
59,9
60,129
61,3340
62,688
63,137
64,35
65,23089
66,9021
67,98
68,361914
69,718
70,2558
71,113
72,123
73,24
74,61283
75,103510
76,394
77,90
78,114
79,447497
80,10398
81,45
82,4884
83,2229
84,2
85,268
86,7
87,132554
88,68768
89,1158
90,286715
91,183
92,784
93,2111
94,163
95,2339
96,32
97,17002
98,57
100,306121
101,66
102,137
104,5
105,30
106,3041
107,366491
108,74
109,1
111,48
112,10292
113,248062
114,216345
115,10
116,18999
117,30
118,10
119,490
120,113
121,120
122,23
123,242
124,186
125,94278
126,343
127,1832
128,155
129,9155
130,1293
131,91
132,389576
133,846
134,821
135,284
136,162
137,196631
138,445590
139,41
140,258890
141,350027
142,449514
143,168463
144,180218
145,17990
146,16258
147,122
148,235822
149,59
150,70
151,136216
152,16117
153,133
154,35
155,108
156,13
157,771
158,189887
159,898
160,260
161,584999
162,529984
163,423207
164,377524
165,269
166,74123
167,269
168,2711
169,254
170,504571
171,99
172,7
173,515
174,148
175,42
176,1
177,367
178,172
179,9720
180,118
181,22154
182,223
183,26
184,7
185,97
186,524356
187,4
188,1788
189,4678
190,936
191,145
192,344
193,7421
194,1303
195,1134
196,1244
197,470
198,444
200,147
201,13
202,799
203,63
204,3
205,56
206,17
207,779
208,154
209,33286
210,80
211,130044
212,310
213,272
214,6
215,1185
216,1173
217,1649
218,122
219,981
220,363
221,7
222,34
223,10399
224,42945
225,1703
226,27263
227,159
228,2032
229,293574
230,518158
231,287793
232,29074
233,217238
234,497602
235,332
236,550347
237,607173
238,297682
239,403565
240,59
241,131
242,194
243,3586
244,17061
245,1
246,232514
247,3025
248,125
249,318168
250,167
251,18
252,117
253,47
254,94
255,23310
256,18813
257,687
258,205
259,86
260,9274
261,100329
262,183473
263,276270
264,199145
265,6938
