"location_id","sum"
1,1061
2,7
3,47
4,34835
5,2
6,26
7,24691
8,212
9,23
10,4004
11,96
12,9287
13,142045
14,639
15,23
16,54
17,3591
18,116
19,141
20,79
21,105
22,199
23,31
24,41059
25,15446
26,355
27,10
28,1219
29,114
30,7
31,82
32,49
33,17625
34,456
35,110
36,2052
37,3658
38,37
39,176
40,9002
41,48152
42,21598
43,210943
45,36101
46,9
47,141
48,463057
49,5174
50,146707
51,98
52,8902
53,106
54,844
55,58
56,622
57,104
58,10
59,3
60,82
61,2664
62,633
63,194
64,73
65,21799
66,8463
67,113
68,362213
69,559
70,2119
71,173
72,105
73,22
74,52149
75,90100
76,488
77,94
78,126
79,426220
80,7637
81,76
82,3881
83,1736
84,1
85,265
86,29
87,121581
88,60385
89,1155
90,274516
91,169
92,831
93,4312
94,98
95,2011
96,44
97,13789
98,86
100,293980
101,47
102,91
105,21
106,2365
107,345824
108,45
109,1
110,1
111,29
112,7506
113,236581
114,217916
115,7
116,14936
117,29
118,5
119,406
120,83
121,145
122,17
123,90
124,165
125,95532
126,116
127,1086
128,110
129,8425
130,1319
131,91
132,391298
133,642
134,761
135,254
136,123
137,175507
138,423249
139,56
140,238183
141,321930
142,406475
143,153248
144,174778
145,16072
146,15471
147,81
148,236506
149,99
150,68
151,122321
152,13270
153,124
154,25
155,66
156,2
157,685
158,184329
159,604
160,229
161,511309
162,474397
163,374337
164,364537
165,229
166,70333
167,247
168,2414
169,186
170,452480
171,109
172,4
173,454
174,93
175,45
176,13
177,265
178,154
179,8396
180,142
181,15780
182,160
183,20
184,4
185,59
186,507758
187,23
188,1562
189,3715
190,706
191,95
192,153
193,6406
194,828
195,1488
196,1162
197,489
198,448
199,5
200,104
201,10
202,701
203,66
204,2
205,53
206,6
207,586
208,70
209,33164
210,56
211,132722
212,127
213,170
214,4
215,1166
216,1215
217,1222
218,190
219,924
220,228
221,11
222,31
223,8125
224,36941
225,1410
226,22343
227,174
228,1333
229,260182
230,490374
231,271735
232,29805
233,180431
234,475561
235,184
236,512665
237,559637
238,261466
239,361710
240,39
241,104
242,123
243,2499
244,12065
245,3
246,224527
247,2262
248,109
249,308586
250,117
251,6
252,60
253,53
254,106
255,19105
256,14030
257,536
258,176
259,61
260,8433
261,98512
262,167569
263,252444
264,172771
265,6547
