"location_id","sum"
1,1023
2,13
3,49
4,32406
5,5
6,30
7,24829
8,130
9,71
10,3627
11,82
12,11100
13,144635
14,556
15,36
16,115
17,3109
18,116
19,109
20,99
21,74
22,251
23,15
24,35596
25,12314
26,294
27,4
28,1117
29,112
30,2
31,95
32,84
33,13203
34,346
35,193
36,1649
37,3329
38,54
39,212
40,6994
41,42154
42,20949
43,192482
44,1
45,34621
46,4
47,120
48,450703
49,4401
50,136119
51,103
52,7114
53,77
54,583
55,110
56,537
57,86
58,5
59,7
60,99
61,2638
62,520
63,138
64,65
65,18271
66,5980
67,114
68,330768
69,609
70,2471
71,127
72,120
73,38
74,47986
75,83763
76,398
77,74
78,113
79,384496
80,6446
81,54
82,4193
83,1931
84,3
85,261
86,21
87,118511
88,63619
89,987
90,251473
91,226
92,673
93,3070
94,71
95,1893
96,52
97,10903
98,65
100,310385
101,55
102,136
105,15
106,2278
107,319610
108,79
109,5
111,28
112,6248
113,218140
114,190897
115,20
116,14665
117,37
118,4
119,478
120,78
121,96
122,23
123,134
124,141
125,83489
126,172
127,1276
128,84
129,8419
130,1328
131,134
132,406113
133,619
134,784
135,324
136,129
137,172872
138,425936
139,69
140,225311
141,292546
142,348090
143,131885
144,162368
145,15553
146,14789
147,122
148,208802
149,125
150,58
151,105245
152,12612
153,102
154,30
155,111
156,4
157,662
158,167255
159,621
160,211
161,582379
162,494010
163,373884
164,370142
165,217
166,53033
167,325
168,2492
169,188
170,469895
171,82
172,1
173,506
174,123
175,31
176,9
177,300
178,120
179,8563
180,139
181,12929
182,144
183,10
184,10
185,80
186,506445
187,1
188,1331
189,3240
190,638
191,102
192,157
193,6625
194,650
195,723
196,1108
197,531
198,403
199,1
200,126
201,26
202,636
203,106
205,87
206,15
207,777
208,104
209,31334
210,54
211,118541
212,155
213,274
214,1
215,1213
216,1112
217,827
218,217
219,987
220,268
221,8
222,53
223,8049
224,37789
225,1357
226,22883
227,156
228,1402
229,253440
230,507699
231,242808
232,25565
233,195256
234,462006
235,201
236,400378
237,475988
238,212612
239,307580
240,27
241,107
242,126
243,2375
244,11696
245,11
246,217654
247,2454
248,83
249,273317
250,224
251,5
252,99
253,70
254,111
255,14581
256,12538
257,446
258,157
259,65
260,8384
261,97864
262,145686
263,223932
264,160068
265,6577
