"location_id","sum"
1,982
2,5
3,96
4,24710
5,18
6,33
7,21684
8,173
9,101
10,4502
11,116
12,9962
13,124289
14,903
15,117
16,189
17,2121
18,215
19,227
20,149
21,207
22,358
23,29
24,33507
25,11606
26,535
27,17
28,1277
29,190
30,6
31,84
32,209
33,13082
34,186
35,661
36,1482
37,2471
38,168
39,681
40,5957
41,46036
42,21303
43,197253
45,31653
46,26
47,269
48,417327
49,3045
50,123360
51,490
52,6053
53,151
54,454
55,342
56,609
57,60
58,9
59,7
60,226
61,2395
62,662
63,217
64,124
65,15917
66,7314
67,156
68,302028
69,749
70,2235
71,501
72,513
73,33
74,51039
75,83147
76,1174
77,311
78,230
79,343912
80,5680
81,230
82,3877
83,1657
84,9
85,419
86,83
87,103240
88,56838
89,1390
90,228611
91,582
92,591
93,1881
94,99
95,1967
96,21
97,9781
98,160
99,1
100,280016
101,156
102,208
105,27
106,1594
107,304474
108,163
109,10
111,30
112,4771
113,192674
114,169270
115,5
116,13821
117,70
118,9
119,578
120,84
121,281
122,93
123,368
124,264
125,74720
126,234
127,1060
128,105
129,7436
130,1813
131,285
132,373380
133,611
134,767
135,504
136,259
137,162170
138,368245
139,202
140,207166
141,275519
142,346149
143,126013
144,137794
145,13804
146,13751
147,197
148,174960
149,202
150,102
151,102960
152,11298
153,245
154,53
155,338
156,37
157,749
158,128240
159,758
160,214
161,511640
162,459290
163,336208
164,327588
165,438
166,55301
167,347
168,2559
169,302
170,436649
171,126
172,10
173,455
174,283
175,124
176,3
177,557
178,213
179,7062
180,166
181,10328
182,355
183,87
184,19
185,150
186,452828
187,5
188,1746
189,2405
190,703
191,515
192,143
193,7547
194,828
195,989
196,961
197,759
198,482
200,190
201,38
202,540
203,208
204,3
205,453
206,13
207,673
208,182
209,28089
210,318
211,104396
212,263
213,530
214,6
215,1447
216,1546
217,704
218,513
219,1139
220,405
221,19
222,259
223,6323
224,27634
225,1214
226,20759
227,238
228,1162
229,237966
230,463100
231,215365
232,20795
233,180997
234,381120
235,408
236,387975
237,460293
238,212482
239,301847
240,48
241,200
242,280
243,2341
244,11965
245,21
246,189363
247,2021
248,175
249,243146
250,239
251,14
252,133
253,58
254,424
255,12894
256,9576
257,517
258,241
259,233
260,7239
261,88013
262,129004
263,216221
264,161041
265,5894
