"location_id","sum"
1,1213
2,2
3,117
4,17885
5,27
6,23
7,12234
8,104
9,63
10,3148
11,65
12,4360
13,88217
14,518
15,90
16,167
17,1213
18,171
19,148
20,92
21,186
22,197
23,58
24,31142
25,7538
26,380
27,2
28,1509
29,133
30,4
31,32
32,104
33,9437
34,260
35,427
36,670
37,1161
38,149
39,452
40,4231
41,38251
42,14612
43,177287
44,38
45,18329
46,15
47,201
48,332640
49,1664
50,90299
51,321
52,5105
53,110
54,299
55,229
56,1068
57,15
58,39
59,5
60,98
61,1469
62,348
63,152
64,87
65,10600
66,4671
67,107
68,254679
69,428
70,986
71,293
72,341
73,34
74,38050
75,74896
76,778
77,152
78,217
79,281805
80,2927
81,151
82,3060
83,835
84,4
85,301
86,118
87,68319
88,36266
89,1008
90,177046
91,294
92,398
93,3869
94,99
95,1166
96,34
97,7258
98,80
99,2
100,202886
101,141
102,117
105,9
106,981
107,231661
108,94
109,7
111,35
112,2750
113,160713
114,142761
115,15
116,10755
117,112
118,36
119,368
120,49
121,208
122,71
123,162
124,196
125,55122
126,196
127,922
128,63
129,4182
130,1675
131,166
132,341702
133,522
134,806
135,310
136,223
137,113198
138,236353
139,83
140,183680
141,247629
142,336744
143,125821
144,109893
145,11692
146,7530
147,208
148,141998
149,194
150,122
151,91686
152,9360
153,97
154,55
155,202
156,16
157,921
158,106735
159,582
160,180
161,452466
162,364021
163,306703
164,252332
165,275
166,58457
167,240
168,1556
169,272
170,304081
171,156
172,5
173,296
174,179
175,82
177,251
178,91
179,4249
180,137
181,7432
182,170
183,50
184,7
185,167
186,372354
187,3
188,1022
189,1467
190,343
191,318
192,89
193,5980
194,682
195,570
196,974
197,613
198,246
200,140
201,25
202,320
203,140
204,5
205,278
206,30
207,493
208,155
209,21446
210,217
211,87782
212,181
213,300
214,18
215,1395
216,1248
217,547
218,148
219,651
220,247
221,9
222,163
223,4588
224,18980
225,764
226,13945
227,130
228,691
229,197698
230,390715
231,168287
232,13798
233,130539
234,306840
235,372
236,428468
237,485274
238,212300
239,290437
240,12
241,191
242,294
243,1648
244,9742
245,13
246,174605
247,949
248,168
249,210198
250,210
251,3
252,141
253,16
254,208
255,7663
256,5601
257,282
258,155
259,116
260,4519
261,64165
262,131270
263,195726
264,74242
265,4574
