"location_id","sum"
1,1213
2,25
3,44
4,41256
5,1
6,57
7,30291
8,172
9,25
10,3436
11,94
12,7890
13,159449
14,2050
15,29
16,73
17,4779
18,130
19,114
20,96
21,77
22,160
23,18
24,51341
25,16619
26,374
27,12
28,1093
29,107
30,4
31,107
32,62
33,19186
34,594
35,148
36,3249
37,5622
38,32
39,215
40,10577
41,61502
42,27010
43,250922
44,20
45,35795
46,10
47,174
48,512284
49,6607
50,159739
51,58
52,10664
53,97
54,997
55,154
56,536
57,70
58,6
59,11
60,113
61,3851
62,742
63,104
64,40
65,24351
66,8153
67,97
68,372579
69,731
70,2744
71,139
72,120
73,34
74,61323
75,109260
76,431
77,56
78,162
79,470085
80,12130
81,53
82,4798
83,2108
84,6
85,370
86,8
87,130333
88,67588
89,1476
90,295624
91,186
92,753
93,2041
94,103
95,2239
96,26
97,16272
98,60
100,302999
101,54
102,149
105,14
106,3031
107,381251
108,49
109,10
111,76
112,11276
113,262582
114,224175
115,20
116,19817
117,11
118,16
119,481
120,92
121,91
122,19
123,233
124,165
125,97812
126,136
127,1698
128,103
129,9805
130,1267
131,103
132,419978
133,798
134,873
135,299
136,163
137,197928
138,479079
139,22
140,271085
141,363800
142,493923
143,174560
144,189339
145,19157
146,18496
147,102
148,236238
149,38
150,59
151,146221
152,17175
153,163
154,33
155,74
156,4
157,656
158,199115
159,752
160,273
161,601324
162,537778
163,435672
164,387919
165,215
166,90681
167,299
168,2796
169,285
170,502138
171,101
172,7
173,657
174,142
175,42
176,1
177,380
178,200
179,10834
180,127
181,18418
182,266
183,28
184,6
185,95
186,537475
187,3
188,1936
189,4994
190,971
191,102
192,200
193,7453
194,2278
195,1641
196,1306
197,518
198,576
200,94
201,8
202,721
203,92
204,5
205,73
206,33
207,933
208,118
209,33104
210,86
211,136283
212,254
213,188
214,16
215,1110
216,1334
217,1678
218,151
219,873
220,246
221,16
222,34
223,11092
224,47117
225,1796
226,26884
227,417
228,2666
229,299328
230,536542
231,299949
232,33678
233,209634
234,516237
235,236
236,611333
237,672125
238,319157
239,424850
240,38
241,148
242,233
243,3455
244,17534
245,7
246,230860
247,2915
248,109
249,341386
250,221
251,11
252,101
253,48
254,86
255,27646
256,21370
257,608
258,207
259,92
260,9398
261,100543
262,198329
263,284405
264,208813
265,7751
