"location_id","sum"
1,1011
2,13
3,34
4,36333
6,72
7,25037
8,164
9,30
10,4674
11,128
12,7925
13,149735
14,573
15,29
16,81
17,3180
18,103
19,102
20,108
21,128
22,226
23,15
24,44903
25,15760
26,380
27,1
28,1036
29,119
30,4
31,188
32,57
33,17314
34,464
35,171
36,1753
37,3554
38,50
39,184
40,8858
41,49385
42,20484
43,235286
44,5
45,37400
46,8
47,123
48,488978
49,4755
50,160595
51,95
52,9142
53,104
54,864
55,58
56,528
57,58
58,5
59,3
60,102
61,2629
62,523
63,143
64,66
65,21926
66,8429
67,152
68,379449
69,495
70,1958
71,141
72,138
73,27
74,51394
75,95677
76,432
77,69
78,103
79,447869
80,7166
81,54
82,3811
83,1840
84,6
85,275
86,19
87,126683
88,65380
89,1193
90,294967
91,174
92,601
93,1925
94,83
95,1919
96,29
97,13969
98,69
99,4
100,321370
101,56
102,135
105,29
106,2597
107,372088
108,107
111,34
112,7222
113,260444
114,226629
115,8
116,15694
117,38
118,15
119,519
120,68
121,109
122,38
123,155
124,206
125,92017
126,194
127,1257
128,118
129,8277
130,1496
131,117
132,399165
133,638
134,769
135,257
136,147
137,187407
138,469623
139,46
140,258780
141,348251
142,482491
143,170012
144,179603
145,16173
146,14763
147,135
148,238646
149,89
150,58
151,130717
152,13714
153,127
154,31
155,136
156,13
157,693
158,179601
159,586
160,184
161,608907
162,535597
163,434299
164,388400
165,205
166,78807
167,249
168,2469
169,229
170,495431
171,77
172,5
173,427
174,118
175,54
176,2
177,269
178,160
179,8662
180,132
181,17416
182,125
183,31
184,11
185,53
186,544130
187,3
188,1503
189,3765
190,657
191,92
192,155
193,6509
194,1071
195,1308
196,1013
197,449
198,466
200,83
201,4
202,725
203,64
204,3
205,117
206,15
207,813
208,137
209,33693
210,95
211,133278
212,144
213,301
214,3
215,1257
216,1193
217,1115
218,198
219,1145
220,267
221,3
222,49
223,7995
224,39888
225,1273
226,24316
227,163
228,1759
229,286271
230,542933
231,287576
232,30208
233,201966
234,514292
235,206
236,574698
237,644363
238,289859
239,396204
240,37
241,110
242,109
243,2781
244,13198
245,1
246,227460
247,2161
248,119
249,323626
250,105
251,4
252,78
253,21
254,104
255,17597
256,14183
257,470
258,109
259,70
260,8918
261,101678
262,186218
263,272733
264,201877
265,6897
