"location_id","sum"
1,1043
2,25
3,228
4,19988
5,16
6,18
7,15844
8,162
9,104
10,4034
11,142
12,5881
13,109560
14,719
15,147
16,220
17,1846
18,260
19,173
20,171
21,408
22,421
23,53
24,36964
25,10003
26,644
27,13
28,1266
29,385
30,7
31,73
32,247
33,13055
34,363
35,702
36,1001
37,1767
38,146
39,778
40,5899
41,46540
42,19441
43,209082
44,30
45,23154
46,48
47,375
48,370376
49,2472
50,105420
51,569
52,6591
53,212
54,437
55,360
56,706
57,30
58,35
59,10
60,192
61,2248
62,644
63,324
64,115
65,14588
66,7107
67,167
68,284318
69,924
70,6243
71,602
72,607
73,63
74,47264
75,86854
76,1481
77,255
78,333
79,294141
80,3864
81,300
82,3451
83,1039
84,19
85,388
86,148
87,86495
88,46411
89,1613
90,197419
91,697
92,566
93,2115
94,176
95,1657
96,123
97,9228
98,147
99,8
100,230436
101,169
102,192
105,16
106,1487
107,267791
108,140
109,7
111,31
112,3519
113,176459
114,145305
115,13
116,13911
117,164
118,38
119,506
120,60
121,245
122,159
123,391
124,288
125,67868
126,201
127,1174
128,104
129,6045
130,1976
131,275
132,393046
133,655
134,894
135,447
136,338
137,136970
138,325797
139,217
140,210403
141,267125
142,373854
143,140761
144,118239
145,12811
146,9614
147,212
148,141141
149,384
150,162
151,104996
152,11714
153,146
154,74
155,427
156,11
157,863
158,120037
159,834
160,308
161,473046
162,418528
163,320425
164,273769
165,661
166,70240
167,396
168,2217
169,330
170,354392
171,177
172,5
173,358
174,355
175,118
176,5
177,526
178,199
179,5665
180,193
181,9408
182,469
183,103
184,39
185,220
186,398426
187,9
188,1405
189,1907
190,457
191,401
192,128
193,6739
194,2022
195,948
196,1069
197,862
198,367
200,247
201,57
202,519
203,253
204,9
205,565
206,35
207,665
208,268
209,24803
210,461
211,95199
212,305
213,549
214,7
215,1489
216,1586
217,666
218,458
219,946
220,433
221,19
222,300
223,5623
224,22999
225,1072
226,15706
227,232
228,943
229,218855
230,402532
231,201781
232,17268
233,155189
234,350514
235,561
236,482699
237,537544
238,235977
239,318110
240,50
241,303
242,497
243,2117
244,13522
245,13
246,200922
247,1836
248,295
249,227935
250,284
251,45
252,156
253,15
254,389
255,9307
256,7156
257,374
258,285
259,219
260,6004
261,70944
262,144325
263,214407
264,105071
265,6194
