"location_id","sum"
1,1187
2,42
3,218
4,14874
5,38
6,17
7,13751
8,188
9,115
10,4016
11,118
12,8013
13,98491
14,698
15,121
16,178
17,1358
18,243
19,137
20,174
21,196
22,318
23,60
24,27511
25,7632
26,537
27,48
28,1410
29,259
30,17
31,66
32,196
33,8848
34,182
35,711
36,739
37,1336
38,199
39,880
40,3914
41,36911
42,16891
43,170740
44,43
45,21960
46,43
47,326
48,321655
49,1964
50,89532
51,481
52,4410
53,206
54,247
55,405
56,1029
57,20
58,42
59,13
60,164
61,2106
62,653
63,288
64,70
65,11660
66,4948
67,141
68,241233
69,865
70,1328
71,568
72,547
73,63
74,38407
75,69144
76,1359
77,294
78,310
79,233453
80,3138
81,221
82,3538
83,986
84,16
85,397
86,202
87,78044
88,41788
89,1298
90,165969
91,582
92,552
93,3084
94,152
95,1532
96,83
97,6668
98,151
99,1
100,222964
101,134
102,205
105,25
106,1021
107,216392
108,114
109,16
111,17
112,2479
113,147444
114,119179
115,23
116,12365
117,145
118,31
119,548
120,70
121,264
122,103
123,302
124,289
125,54086
126,212
127,997
128,85
129,5280
130,1979
131,269
132,385240
133,463
134,775
135,380
136,321
137,117588
138,263315
139,223
140,171134
141,215866
142,269496
143,100327
144,101452
145,11983
146,9332
147,206
148,120045
149,341
150,133
151,81799
152,10570
153,127
154,66
155,458
156,12
157,918
158,105937
159,878
160,219
161,425255
162,371361
163,264697
164,245346
165,494
166,48425
167,330
168,2199
169,339
170,323418
171,222
172,10
173,373
174,314
175,82
176,3
177,443
178,135
179,4901
180,205
181,6792
182,297
183,77
184,33
185,226
186,372880
187,10
188,1504
189,1574
190,358
191,351
192,157
193,6698
194,693
195,980
196,1155
197,745
198,342
199,3
200,169
201,38
202,383
203,238
205,502
206,30
207,658
208,223
209,24001
210,340
211,78250
212,202
213,483
214,16
215,1497
216,1452
217,475
218,365
219,925
220,392
221,9
222,326
223,5384
224,18657
225,987
226,15872
227,270
228,776
229,184771
230,369127
231,163607
232,13211
233,143028
234,294072
235,436
236,324068
237,373099
238,175516
239,242899
240,46
241,233
242,391
243,1898
244,11160
245,6
246,170981
247,1780
248,275
249,177897
250,297
251,9
252,165
253,37
254,420
255,7262
256,5385
257,357
258,224
259,166
260,5538
261,68639
262,103259
263,164875
264,80768
265,6030
